bestseller_rank,rank_delta,trend_score,niche_score,product_id,title,brand,seller_name,price,original_price,price_delta_percent,stock_status,sales_signal,rating,review_count,review_delta,question_count,campaigns,delivery_summary,detail_status,detail_age_days,url
175,-167,42.5,57.5,816189035,thebestnzm ÇT Çeçem Ticaret Duvara Monte Mop Ve Paspas Tutucu Gold,thebestnzm,CHN GROUP,21,,-6.7,InStock,Son 3 günde 1B+ ürün satıldı!,3.8,645,6,87,"[""20 TL Kupon"",""Kargo Bedava""]",4 saat 46 dakika içinde sipariş verirsen en geç bugün kargoda!,refreshed,0,https://www.trendyol.com/thebestnzm/ct-cecem-ticaret-duvara-monte-mop-ve-paspas-tutucu-gold-p-816189035?boutiqueId=61&merchantId=386081
173,-133,24.8,6.2,790153606,Morlay Düzenleyici Organizer Poşetlik Şık Ve Modern Şeker Paketi Tasarımlı,Morlay,Morlay Home,148.4,149.9,-1,InStock,,4.6,,0,26,"[""Sepette %1 İndirim"",""Kargo Bedava""]",46 dakika 43 saniye içinde sipariş verirsen en geç bugün kargoda!,refreshed,0,https://www.trendyol.com/morlay/duzenleyici-organizer-posetlik-sik-ve-modern-seker-paketi-tasarimli-p-790153606?boutiqueId=61&merchantId=222323
176,-131,35.7,29.3,886013462,Home Takı Kanca Rayı Organizer Askılık 10 Bölmeli Askılık 14 cm,Home,Essplast,18.56,,0,InStock,Son 3 günde 500+ ürün satıldı!,3.6,1609,4,193,"[""15 TL Kupon"",""Kargo Bedava""]",46 dakika 39 saniye içinde sipariş verirsen en geç bugün kargoda!,refreshed,0,https://www.trendyol.com/home/taki-kanca-rayi-organizer-askilik-10-bolmeli-askilik-14-cm-p-886013462?boutiqueId=61&merchantId=1067455
149,-126,27.1,20.4,1111666779,aymumi home 3’lü Modern Dokulu Seramik Gorunumlu Vazo Seti 19-15-10 cm | Minimal Ev Dekorasyon Çiçeklik,aymumi home,QULİFE,144.16,,-2.3,InStock,Son 3 günde 250+ ürün satıldı!,4.1,575,8,9,"[""Kargo Bedava""]",1 saat 47 dakika içinde sipariş verirsen en geç bugün kargoda!,refreshed,0,https://www.trendyol.com/aymumi-home/3-lu-modern-dokulu-seramik-gorunumlu-vazo-seti-19-15-10-cm-minimal-ev-dekorasyon-ciceklik-p-1111666779?boutiqueId=61&merchantId=541829
140,-118,28.8,21.8,920511599,Bella Maison Shape Cup Naturel (220 cc),Bella Maison,Bella Maison,209.01,215.59,-12.7,InStock,Son 3 günde 250+ ürün satıldı!,4.7,381,5,63,"[""Son 10 Günün En Düşük Fiyatı"",""Kargo Bedava"",""Son 10 günün en düşük fiyatı"",""Trendyol Plus'a Özel""]",Tahmini Teslim:,refreshed,0,https://www.trendyol.com/bella-maison/shape-cup-naturel-220-cc-p-920511599?boutiqueId=61&merchantId=106777
143,-104,23.8,23.7,791489866,Gamy Crafts Magnet - Buzdolabı Magneti - Buzdolabı Süsü - 5’li Kalpli Magnet - Sevgililer Günü Hediyesi,Gamy Crafts,ALYA MELEK BEAUTY DIŞ TİC.GIDA TURZ.İNŞ.,18.1,,16.8,InStock,Son 3 günde 250+ ürün satıldı!,4.3,,0,22,"[""Kargo Bedava""]",13 saat 47 dakika içinde sipariş verirsen en geç yarın kargoda!,refreshed,0,https://www.trendyol.com/gamy-crafts/magnet-buzdolabi-magneti-buzdolabi-susu-5-li-kalpli-magnet-sevgililer-gunu-hediyesi-p-791489866?boutiqueId=61&merchantId=874484
172,-88,25.8,4.2,958812710,HERA CONCEPT 6'lı Çekmece Dolap Içi Düzenleyici Kutu Set Antrasit,HERA CONCEPT,She Berrak,279.9,,0,InStock,,4.5,,0,42,"[""Kargo Bedava"",""Trendyol Plus'a Özel""]",1 saat 46 dakika içinde sipariş verirsen en geç bugün kargoda!,refreshed,0,https://www.trendyol.com/hera-concept/6-li-cekmece-dolap-ici-duzenleyici-kutu-set-antrasit-p-958812710?boutiqueId=61&merchantId=779
142,-72,29.9,17.6,859339207,ESMİLA 10 Adet Kadın Ayakkabı Kutusu Şeffaf Ayakkabı Düzenleyici Organizer Hava Kanallı İstiflenebilir Kutu,ESMİLA,ESMİLA home,469.69,,0,InStock,Son 3 günde 250+ ürün satıldı!,4.2,1286,2,243,"[""Kargo Bedava""]",47 dakika 30 saniye içinde sipariş verirsen en geç bugün kargoda!,refreshed,0,https://www.trendyol.com/esmila/10-adet-kadin-ayakkabi-kutusu-seffaf-ayakkabi-duzenleyici-organizer-hava-kanalli-istiflenebilir-kutu-p-859339207?boutiqueId=61&merchantId=628337
119,-66,26.8,20.7,1057361019,EJMEL JAKAR KUMAŞ Sandalye Kılıfı Büyük Oval Yıkanabilir Streç Lastikli kumaş Sandalye Örtüsü 1 Adet,EJMEL,Arzu Home,149,,0,InStock,Son 3 günde 250+ ürün satıldı!,4.4,,0,387,"[""Kargo Bedava""]",48 dakika 5 saniye içinde sipariş verirsen en geç bugün kargoda!,refreshed,0,https://www.trendyol.com/ejmel/jakar-kumas-sandalye-kilifi-buyuk-oval-yikanabilir-strec-lastikli-kumas-sandalye-ortusu-1-adet-p-1057361019?boutiqueId=61&merchantId=958798
158,-61,22.6,12.4,1140114253,"UFİX 40 Adet Slim Askı Elbise Askısı ,Etek Askısı, Pantolon Askısı, Bluz Askısı 40 Adet.",UFİX,Ego Home,284.05,299,0,InStock,,4.2,159,1,18,"[""Sepette %5 İndirim"",""Kargo Bedava""]",13 saat 47 dakika içinde sipariş verirsen en geç yarın kargoda!,refreshed,0,https://www.trendyol.com/ufix/40-adet-slim-aski-elbise-askisi-etek-askisi-pantolon-askisi-bluz-askisi-40-adet-p-1140114253?boutiqueId=61&merchantId=642134
125,-60,19.2,28.3,1174231701,"BEYZANA 5 i 1 Yerde Çok Fonksiyonlu Sebze Soyacağı Kesme, Soyma, Açma, Rendeleme, Dilimleme Dahil Paslanmaz Çelik",BEYZANA,BEYZANA,199.8,,0,InStock,Son 3 günde 250+ ürün satıldı!,2.6,58,4,11,"[""Kargo Bedava""]",13 saat 47 dakika içinde sipariş verirsen en geç yarın kargoda!,refreshed,0,https://www.trendyol.com/beyzana/5-i-1-yerde-cok-fonksiyonlu-sebze-soyacagi-kesme-soyma-acma-rendeleme-dilimleme-dahil-paslanmaz-celik-p-1174231701?boutiqueId=61&merchantId=638780
156,-58,25.9,4.1,1044259056,Rex Aksesuar 3’lü Hayalet Led Biblo Seti – Dekoratif Lamba| Okuyan – Kalpli – Balonlu Hayalet Masa Üstü Dekor,Rex Aksesuar,Rex Aksesuar,199.99,,0,InStock,,4.1,,0,147,"[""Kargo Bedava""]",3 saat 47 dakika içinde sipariş verirsen en geç bugün kargoda!,refreshed,0,https://www.trendyol.com/rex-aksesuar/3-lu-hayalet-led-biblo-seti-dekoratif-lamba-okuyan-kalpli-balonlu-hayalet-masa-ustu-dekor-p-1044259056?boutiqueId=61&merchantId=438262
133,-55,21.7,25.8,962594072,"Home 5'li Kalpli Magnet Seti – Fotoğraf ve Not Tutucu, Buzdolabı Süsü, Güçlü Mıknatıs, Dekoratif Magnet",Home,ALYA MELEK BEAUTY DIŞ TİC.GIDA TURZ.İNŞ.,18,,-10,InStock,Son 3 günde 250+ ürün satıldı!,3.6,,0,20,"[""Kargo Bedava""]",13 saat 47 dakika içinde sipariş verirsen en geç yarın kargoda!,refreshed,0,https://www.trendyol.com/home/5-li-kalpli-magnet-seti-fotograf-ve-not-tutucu-buzdolabi-susu-guclu-miknatis-dekoratif-magnet-p-962594072?boutiqueId=61&merchantId=874484
167,-51,27.4,2.6,96419684,Meleni Home 3'lü Set Katlanabilir Çamaşır Sepeti Katlanabilir Akordiyon Su Kovası,Meleni Home,MeleniHome,549.9,,0,InStock,,4.5,2649,0,174,"[""Kargo Bedava""]",Tahmini Teslim:,refreshed,0,https://www.trendyol.com/meleni-home/3-lu-set-katlanabilir-camasir-sepeti-katlanabilir-akordiyon-su-kovasi-p-96419684?boutiqueId=61&merchantId=119640
166,-49,28.2,1.8,864018959,Raschel Carpet Krem Yumuşak Bubble Kaymaz Özel Taban Peluş Halı Yolluk,Raschel Carpet,Balat Halı,99.9,,0,InStock,,4,3362,6,1904,"[""125 TL Kupon"",""Kargo Bedava"",""Trendyol Plus'a Özel""]",1 saat 46 dakika içinde sipariş verirsen en geç bugün kargoda!,refreshed,0,https://www.trendyol.com/raschel-carpet/krem-yumusak-bubble-kaymaz-ozel-taban-pelus-hali-yolluk-p-864018959?boutiqueId=61&merchantId=113025
95,-45,25.8,21.7,929808760,Bella Maison Lemoncello Porselen Makarna Tabağı (27 cm),Bella Maison,Bella Maison,386.99,,0,InStock,Son 3 günde 250+ ürün satıldı!,4.5,393,5,20,"[""Kargo Bedava"",""Son 10 Günün En Düşük Fiyatı""]",Tahmini Teslim:,refreshed,0,https://www.trendyol.com/bella-maison/lemoncello-porselen-makarna-tabagi-27-cm-p-929808760?boutiqueId=61&merchantId=106777
129,-44,18.1,29.4,1167354761,"Neev Trend Sunum Tepsisi, Kalın Şeffaf Gövde, Zarif Mat Gold Paslanmaz Metal Kulplu, Koruyucu Ayaklı ( 1 Adet )",Neev,NEEV,194.9,,0,InStock,Son 3 günde 250+ ürün satıldı!,4.5,,0,8,"[""Kargo Bedava""]",13 saat 47 dakika içinde sipariş verirsen en geç yarın kargoda!,refreshed,0,https://www.trendyol.com/neev/trend-sunum-tepsisi-kalin-seffaf-govde-zarif-mat-gold-paslanmaz-metal-kulplu-koruyucu-ayakli-1-adet-p-1167354761?boutiqueId=61&merchantId=956809
164,-44,27.6,2.4,848128572,ESTİ 24 Adet - Ahşap Görünümlü Plastik A Kalite Elbise Askısı Ahşap Renk,ESTİ,ESTİ,519.99,,0,InStock,,4.3,,0,122,"[""Kargo Bedava"",""Trendyol Plus'a Özel""]",2 saat 46 dakika içinde sipariş verirsen en geç bugün kargoda!,refreshed,0,https://www.trendyol.com/esti/24-adet-ahsap-gorunumlu-plastik-a-kalite-elbise-askisi-ahsap-renk-p-848128572?boutiqueId=61&merchantId=152772
123,-42,26.9,20.6,959933156,ELSA 2'li Bambu Kapaklı Borosilikat Cam Yağlık Sirkelik 900 ml 2 ADET (Bambu Altlık Dahil),ELSA,Elsa Home,349,,0,InStock,Son 3 günde 250+ ürün satıldı!,4,551,2,93,"[""Sepette %2 İndirim"",""Kargo Bedava""]",13 saat 47 dakika içinde sipariş verirsen en geç yarın kargoda!,refreshed,0,https://www.trendyol.com/elsa/2-li-bambu-kapakli-borosilikat-cam-yaglik-sirkelik-900-ml-2-adet-bambu-altlik-dahil-p-959933156?boutiqueId=61&merchantId=1143469
