bestseller_rank,rank_delta,trend_score,niche_score,product_id,title,brand,seller_name,price,original_price,price_delta_percent,stock_status,sales_signal,rating,review_count,review_delta,question_count,campaigns,delivery_summary,detail_status,detail_age_days,url
1,194,129.8,74.5,1167324802,"Braun FS1000 Mini Yüz Tüy Alma Makinesi Pil Ve Temizleme Fırçası, Seyahat Boy, Kablosuz Kullanım",Braun,VATAN BİLGİSAYAR,1379,,6.2,InStock,Son 3 günde 1B+ ürün satıldı!,4.5,9410,9386,2983,"[""Kargo Bedava"",""Peşin Fiyatına 3 Taksit"",""Son 10 Günün En Düşük Fiyatı""]",Tahmini Teslim:,refreshed,0,https://www.trendyol.com/braun/fs1000-mini-yuz-tuy-alma-makinesi-pil-ve-temizleme-fircasi-seyahat-boy-kablosuz-kullanim-p-1167324802?boutiqueId=61&merchantId=624588
58,107,32.7,14.8,1041951856,KVK PRİVACY iPhone 13/14/15 Uyumlu Pembe Leopar Desenli İnce Yumuşak Silikon Kılıf,KVK PRİVACY,KVK PRİVACY,81.12,,0,InStock,Son 3 günde 250+ ürün satıldı!,4.5,,0,354,"[""Kargo Bedava""]",2 saat 26 dakika içinde sipariş verirsen en geç bugün kargoda!,refreshed,0,https://www.trendyol.com/kvk-privacy/iphone-13-14-15-uyumlu-pembe-leopar-desenli-ince-yumusak-silikon-kilif-p-1041951856?boutiqueId=61&merchantId=335426
111,89,26.6,23.9,922158266,"Philips Lumea 9900 Serisi BRI953/01 IPL Tüy Alma, SkinAI Uygulama,Vücut,Yüz ve Bikini,3 Başlık,Çanta",Philips,CVZ TEKNOLOJİ,15761.53,16249,5.1,InStock,Son 3 günde 250+ ürün satıldı!,4.3,210,-1,1057,"[""Kargo Bedava"",""Peşin Fiyatına 9 Taksit""]",11 saat 25 dakika içinde sipariş verirsen en geç yarın kargoda!,refreshed,0,https://www.trendyol.com/philips/lumea-9900-serisi-bri953-01-ipl-tuy-alma-skinai-uygulama-vucut-yuz-ve-bikini-3-baslik-canta-p-922158266?boutiqueId=61&merchantId=730777
124,69,29.3,0.7,757653233,"KVK PRİVACY 18W/20W/25W Uyumlu Şarj Kılıfı – Örme Kablo Toparlayıcı, Kablo Koruyucu ve Düzenleyici Aparat",KVK PRİVACY,KVK PRİVACY,139.9,,15,InStock,,4.4,,0,2124,"[""Kargo Bedava""]",2 saat 25 dakika içinde sipariş verirsen en geç bugün kargoda!,refreshed,0,https://www.trendyol.com/kvk-privacy/18w-20w-25w-uyumlu-sarj-kilifi-orme-kablo-toparlayici-kablo-koruyucu-ve-duzenleyici-aparat-p-757653233?boutiqueId=61&merchantId=335426
121,65,31.4,0,344060466,VOLEMİ Profesyonel 2200W Hava Üflemeli Saç Şekillendirici İyonik Düzleştirici Fön Tarağı Ve Hacim Verici Fırça V-0167,VOLEMİ,EVKOLİK,403.15,,1,InStock,,3.9,,0,1540,"[""Kargo Bedava""]",11 saat 25 dakika içinde sipariş verirsen en geç yarın kargoda!,refreshed,0,https://www.trendyol.com/volemi/profesyonel-2200w-hava-uflemeli-sac-sekillendirici-iyonik-duzlestirici-fon-taragi-ve-hacim-verici-firca-v-0167-p-344060466?boutiqueId=61&merchantId=108980
62,57,33,14.5,46544176,Kiwi Ksı 650 1200w Portatif Buharlı Kırışık Giderici Dikey Ütü,Kiwi,Fırsat Dünyası,1199,,17.3,InStock,Son 3 günde 250+ ürün satıldı!,4.4,3181,-2,1024,"[""Kargo Bedava"",""Peşin Fiyatına 3 Taksit""]",11 saat 26 dakika içinde sipariş verirsen en geç yarın kargoda!,refreshed,0,https://www.trendyol.com/kiwi/ksi-650-1200w-portatif-buharli-kirisik-giderici-dikey-utu-p-46544176?boutiqueId=61&merchantId=109324
29,44,68.2,35.5,233129679,Abbruch Pro 5 Ios Android Uyumlu Dokunmatik Bluetooth Kulaklık 8d Stereo Hd Ses,Abbruch,Favors,440.72,,0,InStock,Son 3 günde 500+ ürün satıldı!,3.5,,0,11754,"[""Kargo Bedava"",""Trendyol Plus'a Özel""]",1 saat 27 dakika içinde sipariş verirsen en geç bugün kargoda!,refreshed,0,https://www.trendyol.com/abbruch/pro-5-ios-android-uyumlu-dokunmatik-bluetooth-kulaklik-8d-stereo-hd-ses-p-233129679?boutiqueId=61&merchantId=754296
99,44,39.7,12.8,315784018,Sinbo SCM-9039 Elektrikli Türk Kahve Makinesi 5 Fincan 500 ml Paslanmaz Çelik Cezve,Sinbo,Kuzey Pazarlama,588.05,619,-5,InStock,Son 3 günde 250+ ürün satıldı!,4.5,,0,718,"[""Kargo Bedava""]",2 saat 25 dakika içinde sipariş verirsen en geç bugün kargoda!,refreshed,0,https://www.trendyol.com/sinbo/scm-9039-elektrikli-turk-kahve-makinesi-5-fincan-500-ml-paslanmaz-celik-cezve-p-315784018?boutiqueId=61&merchantId=107493
126,42,36.9,0,675749029,Kiwi Kcc-4320 Koltuk Halı Yıkama Ve Leke Çıkartma Makinesi,Kiwi,Fırsat Dünyası,4127.04,4299,0,InStock,,4.5,,0,6237,"[""Kargo Bedava"",""Peşin Fiyatına 3 Taksit""]",11 saat 25 dakika içinde sipariş verirsen en geç yarın kargoda!,refreshed,0,https://www.trendyol.com/kiwi/kcc-4320-koltuk-hali-yikama-ve-leke-cikartma-makinesi-p-675749029?boutiqueId=61&merchantId=109324
49,32,35.3,17.7,837775572,Aprilla Ahs-2033 Siyah Geniş Seramik Kaplamalı Güçlü Saç Düzleştirici (40mm*120mm ),Aprilla,Kuzey Pazarlama,538.65,567,-5,InStock,Son 3 günde 250+ ürün satıldı!,4.5,1473,6,426,"[""Kargo Bedava""]",2 saat 27 dakika içinde sipariş verirsen en geç bugün kargoda!,refreshed,0,https://www.trendyol.com/aprilla/ahs-2033-siyah-genis-seramik-kaplamali-guclu-sac-duzlestirici-40mm-120mm-p-837775572?boutiqueId=61&merchantId=107493
134,29,35.9,4.1,893370327,TARÇIN Air 4 Pro ANC Bluetooth Kulaklık Gürültü Engelleyici 4.Nesil K2 Çipli %40 Güçlendirilmiş Batarya,TARÇIN,Technoverse,798.3,887,-6.7,InStock,,4.1,1718,9,1951,"[""7 TL Kupon"",""Kargo Bedava""]",1 saat 25 dakika içinde sipariş verirsen en geç bugün kargoda!,refreshed,0,https://www.trendyol.com/tarcin/air-4-pro-anc-bluetooth-kulaklik-gurultu-engelleyici-4-nesil-k2-cipli-40-guclendirilmis-batarya-p-893370327?boutiqueId=61&merchantId=953397
131,29,24.9,5.1,51882142,Sandisk Ultra microSDXC 128GB C10 UHS-1- SDSQUNR-128G-GN6MN,Sandisk,YMZ İLETİŞİM,1169,,-1.5,InStock,,4.7,1296,-1,1266,"[""Kargo Bedava"",""Peşin Fiyatına 3 Taksit""]",11 saat 25 dakika içinde sipariş verirsen en geç yarın kargoda!,refreshed,0,https://www.trendyol.com/sandisk/ultra-microsdxc-128gb-c10-uhs-1-sdsqunr-128g-gn6mn-p-51882142?boutiqueId=61&merchantId=243130
89,27,35.5,21.7,938058356,"Philips 2000 Serisi BRE237/05 Vücut ve Hassas Bölge Epilatör Seti, Kablolu, Tıraş Başlığı",Philips,Buevin,1262.6,1399,-0.7,InStock,Son 3 günde 250+ ürün satıldı!,4.4,397,4,554,"[""Kargo Bedava"",""Peşin Fiyatına 3 Taksit""]",26 dakika 10 saniye içinde sipariş verirsen en geç bugün kargoda!,refreshed,0,https://www.trendyol.com/philips/2000-serisi-bre237-05-vucut-ve-hassas-bolge-epilator-seti-kablolu-tiras-basligi-p-938058356?boutiqueId=61&merchantId=166010
167,27,12.7,17.3,1159316215,KVK PRİVACY Su Geçirmez Telefon Kılıfı Waterproof Tüm Telefonlara Uyumlu Deniz Havuz Yağmur Korumalı Boyun Askılı Şeffaf Kılıf,KVK PRİVACY,KVK PRİVACY,150,,0,InStock,,4,38,1,38,"[""Kargo Bedava""]",2 saat 24 dakika içinde sipariş verirsen en geç bugün kargoda!,refreshed,0,https://www.trendyol.com/kvk-privacy/su-gecirmez-telefon-kilifi-waterproof-tum-telefonlara-uyumlu-deniz-havuz-yagmur-korumali-boyun-askili-seffaf-kilif-p-1159316215?boutiqueId=61&merchantId=335426
88,26,24.7,22.8,1160118927,KVK PRİVACY iPhone 13/14/15 Uyumlu Stitch Desenli Bebe Mavi Kadifemsi Soft Touch Silikon Telefon Kılıfı,KVK PRİVACY,KVK PRİVACY,144.84,,0,InStock,Son 3 günde 250+ ürün satıldı!,4.6,,0,77,"[""Kargo Bedava""]",2 saat 26 dakika içinde sipariş verirsen en geç bugün kargoda!,refreshed,0,https://www.trendyol.com/kvk-privacy/iphone-13-14-15-uyumlu-stitch-desenli-bebe-mavi-kadifemsi-soft-touch-silikon-telefon-kilifi-p-1160118927?boutiqueId=61&merchantId=335426
152,25,29.2,0.8,760659948,KVK PRİVACY Iphone 13-14-15 Uyumlu Lansman Kılıf Içi Kadifeli Kamera Yükseltili Silikon Kapak Siyah,KVK PRİVACY,KVK PRİVACY,110.65,,0,InStock,,4.3,,0,522,"[""Kargo Bedava""]",2 saat 24 dakika içinde sipariş verirsen en geç bugün kargoda!,refreshed,0,https://www.trendyol.com/kvk-privacy/iphone-13-14-15-uyumlu-lansman-kilif-ici-kadifeli-kamera-yukseltili-silikon-kapak-siyah-p-760659948?boutiqueId=61&merchantId=335426
65,24,31.7,17.8,779208863,Apple Pencil (USB-C) MUWA3ZE/A,Apple,MediaMarkt,3596.6,3670,0,InStock,Son 3 günde 250+ ürün satıldı!,4.7,1215,4,2860,"[""Kargo Bedava"",""Peşin Fiyatına 3 Taksit""]",Tahmini Teslim:,refreshed,0,https://www.trendyol.com/apple/pencil-usb-c-muwa3ze-a-p-779208863?boutiqueId=61&merchantId=275331
