bestseller_rank,rank_delta,trend_score,niche_score,product_id,title,brand,seller_name,price,original_price,price_delta_percent,stock_status,sales_signal,rating,review_count,review_delta,question_count,campaigns,delivery_summary,detail_status,detail_age_days,url
42,15,120.1,17.1,786208889,BEYZANA Crystal Eraser Epilasyon Aleti Tüy Silgisi Tüy Alıcı Fiziksel Kristal Epilatör,BEYZANA,BEYZANA,4.99,34.99,-85.7,InStock,Son 3 günde 250+ ürün satıldı!,3.4,4761,1,1431,"[""Kargo Bedava"",""Trendyol Plus'a Özel""]",11 saat 27 dakika içinde sipariş verirsen en geç yarın kargoda!,refreshed,0,https://www.trendyol.com/beyzana/crystal-eraser-epilasyon-aleti-tuy-silgisi-tuy-alici-fiziksel-kristal-epilator-p-786208889?boutiqueId=61&merchantId=638780
32,-5,48.1,41.9,1146148704,"KUMTEL KTF-355 Siyah 16 inç Ayaklı Vantilatör 50 W, 5 Pervaneli, 3 Kademeli, 121 cm Yükseklik",KUMTEL,Trendyol,699,,-40.3,InStock,Son 3 günde 500+ ürün satıldı!,3.9,,0,53,"[""Kargo Bedava"",""Son 10 Günün En Düşük Fiyatı""]",2 saat 27 dakika içinde sipariş verirsen en geç bugün kargoda!,refreshed,0,https://www.trendyol.com/kumtel/ktf-355-siyah-16-inc-ayakli-vantilator-50-w-5-pervaneli-3-kademeli-121-cm-yukseklik-p-1146148704?boutiqueId=689770&merchantId=968
94,5,30.7,18.8,736143047,JOYSIDEA Mandallı Akrobat Vantilatör Fn-50,JOYSIDEA,TechPazar,195,199,-33.5,InStock,Son 3 günde 250+ ürün satıldı!,3.8,911,15,142,"[""Son 10 Günün En Düşük Fiyatı"",""Kargo Bedava"",""Son 10 günün en düşük fiyatı""]",11 saat 26 dakika içinde sipariş verirsen en geç yarın kargoda!,refreshed,0,https://www.trendyol.com/joysidea/mandalli-akrobat-vantilator-fn-50-p-736143047?boutiqueId=61&merchantId=107653
133,-66,25.7,5.3,730130225,Philips Qp2724/10 Oneblade Yüz Şekillendirici,Philips,MediaMarkt,1287,1300,-18,InStock,,4.5,1231,6,1241,"[""Kargo Bedava"",""Peşin Fiyatına 3 Taksit""]",Tahmini Teslim:,refreshed,0,https://www.trendyol.com/philips/qp2724-10-oneblade-yuz-sekillendirici-p-730130225?boutiqueId=61&merchantId=275331
13,-1,102.2,51,945604385,Arfseb Yüz Kaş Bıyık Tüy Alıcı Epilasyon Aleti,Arfseb,HemenTıklaAl,161.39,191.39,-15.7,InStock,Son 3 günde 500+ ürün satıldı!,3.6,654,6,344,"[""Kargo Bedava""]",1 saat 28 dakika içinde sipariş verirsen en geç bugün kargoda!,refreshed,0,https://www.trendyol.com/arfseb/yuz-kas-biyik-tuy-alici-epilasyon-aleti-p-945604385?boutiqueId=61&merchantId=1100118
25,16,74.6,47.9,902855082,DentiGo Hassas Terazi - Mutfak Tartısı - Mutfak Terazisi - Dijital Tartı - 5 Kg 1 Gr - Paslanmaz Çelik - Pil Hediyeli,DentiGo,BABACANLAR TİCARET,169.99,199.99,-15,InStock,Son 3 günde 500+ ürün satıldı!,4.5,279,7,109,"[""Kargo Bedava""]",2 saat 27 dakika içinde sipariş verirsen en geç bugün kargoda!,refreshed,0,https://www.trendyol.com/dentigo/hassas-terazi-mutfak-tartisi-mutfak-terazisi-dijital-tarti-5-kg-1-gr-paslanmaz-celik-pil-hediyeli-p-902855082?boutiqueId=61&merchantId=1047156
95,9,46.6,12.5,5741453,Sinbo SCM-2951 Elektrikli Kahve Makinesi Cezve,Sinbo,SHD BİLİŞİM ELEKTRONİK,339,369,-13.3,InStock,Son 3 günde 250+ ürün satıldı!,4.3,,0,1161,"[""Kargo Bedava""]",11 saat 26 dakika içinde sipariş verirsen en geç yarın kargoda!,refreshed,0,https://www.trendyol.com/sinbo/scm-2951-elektrikli-kahve-makinesi-cezve-p-5741453?boutiqueId=61&merchantId=121458
176,24,28.4,1.6,760659874,KVK PRİVACY Iphone 13-14-15 Uyumlu Içi Kadife Lansman Silikon Kılıf Kapak Kum Pembe,KVK PRİVACY,KVK PRİVACY,110.99,,-12.2,InStock,,4.3,,0,463,"[""Kargo Bedava""]",2 saat 23 dakika içinde sipariş verirsen en geç bugün kargoda!,refreshed,0,https://www.trendyol.com/kvk-privacy/iphone-13-14-15-uyumlu-ici-kadife-lansman-silikon-kilif-kapak-kum-pembe-p-760659874?boutiqueId=61&merchantId=335426
33,1,60.1,38.2,765433561,Onetick Anymetre Vücut Yağ Analizi Yağ Ölçer Kare Dijital Baskül Tartı,Onetick,OneHouse,249,279,-10.8,InStock,Son 3 günde 500+ ürün satıldı!,4.4,1460,7,473,"[""Kargo Bedava""]",1 saat 27 dakika içinde sipariş verirsen en geç bugün kargoda!,refreshed,0,https://www.trendyol.com/onetick/anymetre-vucut-yag-analizi-yag-olcer-kare-dijital-baskul-tarti-p-765433561?boutiqueId=61&merchantId=867510
91,-15,46,12.5,702010835,JBL T520bt Siyah Wireless Bluetooth Kulak Üstü Kulaklık-jb.t520btblkeu-ty,JBL,SteelAndArt,1575,1750,-9.7,InStock,Son 3 günde 250+ ürün satıldı!,4.6,,0,2533,"[""Sepette %10 İndirim"",""30 TL Kupon"",""Kargo Bedava"",""Peşin Fiyatına 3 Taksit""]",Tahmini Teslim:,refreshed,0,https://www.trendyol.com/jbl/t520bt-siyah-wireless-bluetooth-kulak-ustu-kulaklik-jb-t520btblkeu-ty-p-702010835?boutiqueId=61&merchantId=1123290
186,-9,19.2,10.8,962145696,Nazalya Taşınılabilir Şarjlı El ve Masa Fanı - Mini Vantilatör Soğutucu,Nazalya,Nazalya Store,149.82,,-8.8,InStock,,4.1,,0,57,"[""Son 10 Günün En Düşük Fiyatı"",""Kargo Bedava"",""Trendyol Plus'a Özel""]",2 saat 23 dakika içinde sipariş verirsen en geç bugün kargoda!,refreshed,0,https://www.trendyol.com/nazalya/tasinilabilir-sarjli-el-ve-masa-fani-mini-vantilator-sogutucu-p-962145696?boutiqueId=61&merchantId=1016261
