rank_scope,rank_scope_position,bestseller_rank,rank_delta,trend_score,niche_score,product_id,merchant_id,offer_key,title,brand,seller_name,price,original_price,price_delta_percent,stock_status,sales_signal,sales_signal_days,sales_signal_min,sales_signal_daily_min,rating,review_count,review_delta,question_count,campaigns,delivery_summary,detail_status,detail_age_days,url
cocuk:genel-cocuk,124,124,55,17.9,12.1,1030668964,527139,1030668964:527139,ENİA BABY Erkek Bebek 2'li %100 Pamuklu Patikli Desenli Yenidoğan Tulum Seti 0-3 Ay,ENİA BABY,ENİA BABY,391.9,,0,InStock,,,,,4.5,171,1,31,"[""Kargo Bedava"",""Son 10 Günün En Düşük Fiyatı"",""Trendyol Plus'a Özel""]",3 saat 53 dakika içinde sipariş verirsen en geç bugün kargoda!,refreshed,0,https://www.trendyol.com/enia-baby/erkek-bebek-2-li-100-pamuklu-patikli-desenli-yenidogan-tulum-seti-0-3-ay-p-1030668964?boutiqueId=61&merchantId=527139
cocuk:genel-cocuk,94,94,55,15.2,14.8,1131337232,953413,1131337232:953413,Royal Glow Kore Tarzı Ayıcıklı Aksesuarlı Kız Çocuk İlkokul Çantası Termal Beslenme Çantası ve Kalemlik 3lü Set,Royal Glow,Royal Glow,1295.9,,8.4,InStock,,,,,4.7,,0,35,"[""Kargo Bedava"",""Peşin Fiyatına 3 Taksit"",""Trendyol Plus'a Özel""]",2 saat 54 dakika içinde sipariş verirsen en geç bugün kargoda!,refreshed,0,https://www.trendyol.com/royal-glow/kore-tarzi-ayicikli-aksesuarli-kiz-cocuk-ilkokul-cantasi-termal-beslenme-cantasi-ve-kalemlik-3lu-set-p-1131337232?boutiqueId=61&merchantId=953413
cocuk:genel-cocuk,30,30,52,81.8,10,756100197,357212,756100197:357212,Go Toys Kurbağa Denge Ebeveyn Çocuk Etkileşimi Oyunu Eğitici Oyuncak Kutu Oyunu,Go Toys,Shopist,111.3,159,0,InStock,,,,,4.6,9485,1,254,"[""Sepette %30 İndirim"",""Kargo Bedava""]",14 saat 56 dakika içinde sipariş verirsen en geç yarın kargoda!,refreshed,0,https://www.trendyol.com/go-toys/kurbaga-denge-ebeveyn-cocuk-etkilesimi-oyunu-egitici-oyuncak-kutu-oyunu-p-756100197?boutiqueId=61&merchantId=357212
cocuk:genel-cocuk,153,153,45,11,19,1141368445,1056547,1141368445:1056547,papermoods Eğlenceli ve Eğitici Tuvalet Eğitimi Sticker Panosu - Sevimli Sticker,papermoods,papermoods,169.9,,0,InStock,,,,,4.5,23,0,5,"[""Kargo Bedava""]",14 saat 52 dakika içinde sipariş verirsen en geç yarın kargoda!,refreshed,0,https://www.trendyol.com/papermoods/eglenceli-ve-egitici-tuvalet-egitimi-sticker-panosu-sevimli-sticker-p-1141368445?boutiqueId=61&merchantId=1056547
cocuk:genel-cocuk,143,143,39,18.7,11.3,826256271,109643,826256271:109643,Happy Toys MyClean DİNAZOR SUDA BÜYÜYEN 8 ADET DİNAZOR YUMURTASI,Happy Toys,Rüya Gezegeni,146.5,,,InStock,,,,,4.1,216,1,101,"[""10 TL Kupon"",""Sepette %1 İndirim"",""Kargo Bedava"",""Son 10 Günün En Düşük Fiyatı""]",14 saat 53 dakika içinde sipariş verirsen en geç yarın kargoda!,refreshed,0,https://www.trendyol.com/happy-toys/myclean-dinazor-suda-buyuyen-8-adet-dinazor-yumurtasi-p-826256271?boutiqueId=61&merchantId=109643
cocuk:genel-cocuk,125,125,38,21.6,11.6,941592695,371498,941592695:371498,ROCKY Çocuk Patenli Işıklı Spor Ayakkabı & Yürüyüş Ayakkabısı & Sneakers,ROCKY,ROCKY,1693.23,1750.02,-7,InStock,,,,,4.7,,0,79,"[""Son 10 Günün En Düşük Fiyatı"",""Peşin Fiyatına 3 Taksit"",""Son 10 günün en düşük fiyatı""]",4 saat 53 dakika içinde sipariş verirsen en geç bugün kargoda!,refreshed,0,https://www.trendyol.com/rocky/cocuk-patenli-isikli-spor-ayakkabi-yuruyus-ayakkabisi-sneakers-p-941592695?boutiqueId=61&merchantId=371498
cocuk:genel-cocuk,81,81,35,24.8,5.2,951130258,1109378,951130258:1109378,vieso 5'li Pamuklu Çıtçıtlı Bebek Body Zıbın Atlet Ekonomik kız erkek,vieso,VİESO BABY,355,,0,InStock,,,,,4.2,,0,116,"[""Sepette %1 İndirim"",""Kargo Bedava"",""Trendyol Plus'a Özel""]",1 saat 54 dakika içinde sipariş verirsen en geç bugün kargoda!,refreshed,0,https://www.trendyol.com/vieso/5-li-pamuklu-citcitli-bebek-body-zibin-atlet-ekonomik-kiz-erkek-p-951130258?boutiqueId=61&merchantId=1109378
cocuk:genel-cocuk,154,154,34,16.4,13.6,988493414,109032,988493414:109032,balody Fanuslu Çiçek Serisi – Hibiskus Yapı Bloğu Seti (543 Parça),balody,Touchie Co.,649,,0,InStock,,,,,4.8,112,0,19,"[""Kargo Bedava""]",4 saat 52 dakika içinde sipariş verirsen en geç bugün kargoda!,refreshed,0,https://www.trendyol.com/balody/fanuslu-cicek-serisi-hibiskus-yapi-blogu-seti-543-parca-p-988493414?boutiqueId=61&merchantId=109032
cocuk:genel-cocuk,151,151,26,25,5,967196661,164806,967196661:164806,Livenzi Movibaby Hareket Sensörlü Otomatik Ana Kucağı-Grey,Livenzi,indirgetir,2599,,0,InStock,,,,,4.6,,0,353,"[""Kargo Bedava"",""Peşin Fiyatına 3 Taksit""]",5 saat 52 dakika içinde sipariş verirsen en geç bugün kargoda!,refreshed,0,https://www.trendyol.com/livenzi/movibaby-hareket-sensorlu-otomatik-ana-kucagi-grey-p-967196661?boutiqueId=61&merchantId=164806
cocuk:genel-cocuk,85,85,25,17.9,12.1,1073912061,707705,1073912061:707705,OMY 5'Lİ HASTANE ÇIKIŞI % 100 PAMUKLU SET FİTİLLİ DESENLİ MOM&DAD YENİDOĞAN EXTRA KONFOR,OMY,OMY,289.9,,0,InStock,,,,,4.4,170,1,68,"[""Kargo Bedava""]",1 saat 54 dakika içinde sipariş verirsen en geç bugün kargoda!,refreshed,0,https://www.trendyol.com/omy/5-li-hastane-cikisi-100-pamuklu-set-fitilli-desenli-mom-dad-yenidogan-extra-konfor-p-1073912061?boutiqueId=61&merchantId=707705
cocuk:genel-cocuk,29,29,24,47.5,15,87502008,207099,87502008:207099,Genel Markalar Bit Spreyi Ve Şampuan Tarak Set,Genel Markalar,PİGMENT KOZMETİK LTD. ŞTİ.,178,,,InStock,,,,,4.4,1550,4,911,"[""Kargo Bedava"",""Son 10 Günün En Düşük Fiyatı""]",3 saat 56 dakika içinde sipariş verirsen en geç bugün kargoda!,refreshed,0,https://www.trendyol.com/genel-markalar/bit-spreyi-ve-sampuan-tarak-set-p-87502008?boutiqueId=61&merchantId=207099
cocuk:genel-cocuk,132,132,23,21.7,8.3,960631521,1149044,960631521:1149044,"Uniqlion 2'si 1 Arada Yürüme Yardımcısı İlk Adım Arabası ve Şekil Eşleştirme Oyuncağı , 10 Ay+",Uniqlion,Uniqlion,849.99,,0,InStock,,,,,4.3,,0,64,"[""Kargo Bedava""]",14 saat 53 dakika içinde sipariş verirsen en geç yarın kargoda!,refreshed,0,https://www.trendyol.com/uniqlion/2-si-1-arada-yurume-yardimcisi-ilk-adim-arabasi-ve-sekil-eslestirme-oyuncagi-10-ay-p-960631521?boutiqueId=61&merchantId=1149044
cocuk:genel-cocuk,133,133,15,23.7,11.1,1094590398,624822,1094590398:624822,My Kids Wear Kız Çocuk Garson Mayo Elbiseli Şortlu 2’li Takım 12417,My Kids Wear,My Kids Wear,475.05,499,-4.8,InStock,,,,,4.5,,0,71,"[""Kargo Bedava"",""Son 10 Günün En Düşük Fiyatı"",""Son 10 günün en düşük fiyatı""]",14 saat 53 dakika içinde sipariş verirsen en geç yarın kargoda!,refreshed,0,https://www.trendyol.com/my-kids-wear/kiz-cocuk-garson-mayo-elbiseli-sortlu-2-li-takim-12417-p-1094590398?boutiqueId=61&merchantId=624822
cocuk:genel-cocuk,179,179,14,30.5,9.3,659040084,1126057,659040084:1126057,HOT WHEELS Sürpriz Arabalar 3 Adet Sürpriz Araba,HOT WHEELS,Safran Kırtasiye,284.16,315,0,InStock,,,,,4.5,387,1,580,"[""Sepette %7 İndirim"",""Sepette %3 İndirim"",""Kargo Bedava""]",2 saat 52 dakika içinde sipariş verirsen en geç bugün kargoda!,refreshed,0,https://www.trendyol.com/hot-wheels/surpriz-arabalar-3-adet-surpriz-araba-p-659040084?boutiqueId=61&merchantId=1126057
cocuk:genel-cocuk,25,25,14,58,29.1,982881458,152772,982881458:152772,Serstil 6 Parça Anne Bebek Doğum ve Hastane Çıkış Çantası Seti - Pembe Puantiyeli,Serstil,ESTİ,165.9,,-17,InStock,Son 3 günde 250+ ürün satıldı!,3,250,83.3,4.7,,0,31,"[""Kargo Bedava""]",4 saat 56 dakika içinde sipariş verirsen en geç bugün kargoda!,refreshed,0,https://www.trendyol.com/serstil/6-parca-anne-bebek-dogum-ve-hastane-cikis-cantasi-seti-pembe-puantiyeli-p-982881458?boutiqueId=61&merchantId=152772
cocuk:genel-cocuk,121,121,13,18.7,18,1165737012,586061,1165737012:586061,yücel bijuteri Gizemli Paket Renkli Mantı Squishy - Gizemli renk KARIŞIK,yücel bijuteri,Trend Farma,279.9,300,-6.7,InStock,,,,,2.2,31,0,47,"[""30 TL Kupon"",""Son 10 Günün En Düşük Fiyatı"",""Kargo Bedava"",""Son 10 günün en düşük fiyatı""]",14 saat 53 dakika içinde sipariş verirsen en geç yarın kargoda!,refreshed,0,https://www.trendyol.com/yucel-bijuteri/gizemli-paket-renkli-manti-squishy-gizemli-renk-karisik-p-1165737012?boutiqueId=61&merchantId=586061
cocuk:genel-cocuk,74,74,12,27.9,2.1,91830883,916075,91830883:916075,Tutku Kız Çocuk Ip Askılı Düz Atlet 6lı Pamuklu,Tutku,TUTKU ELİT,424,,0,InStock,,,,,4.4,,0,636,"[""Kargo Bedava"",""Sepette %7 İndirim""]",14 saat 54 dakika içinde sipariş verirsen en geç yarın kargoda!,refreshed,0,https://www.trendyol.com/tutku/kiz-cocuk-ip-askili-duz-atlet-6li-pamuklu-p-91830883?boutiqueId=61&merchantId=916075
cocuk:genel-cocuk,54,54,11,28.4,1.6,794279138,655506,794279138:655506,Lui Baby Anne Bebek Bakım Sırt Çantası Termal Biberonluk Ve Bebek Arabası Askı Aparatı Hediye,Lui Baby,Lui Baby,1199.9,,66.9,InStock,,,,,4.5,,0,286,"[""Sepette %1 İndirim"",""400 TL Kupon"",""Kargo Bedava"",""Peşin Fiyatına 3 Taksit"",""Trendyol Plus'a Özel""]",4 saat 55 dakika içinde sipariş verirsen en geç bugün kargoda!,refreshed,0,https://www.trendyol.com/lui-baby/anne-bebek-bakim-sirt-cantasi-termal-biberonluk-ve-bebek-arabasi-aski-aparati-hediye-p-794279138?boutiqueId=61&merchantId=655506
cocuk:genel-cocuk,68,68,10,21.9,8.1,834350115,2844,834350115:2844,Galatasaray Galatasaray Çocuk 24 Şampiyonluk T-Shirt C241367,Galatasaray,GSStore,119.99,,0,InStock,,,,,4.8,541,2,118,"[""Kargo Bedava""]",14 saat 55 dakika içinde sipariş verirsen en geç yarın kargoda!,refreshed,0,https://www.trendyol.com/galatasaray/galatasaray-cocuk-24-sampiyonluk-t-shirt-c241367-p-834350115?boutiqueId=61&merchantId=2844
cocuk:genel-cocuk,38,38,9,32.3,12.3,860656615,977401,860656615:977401,pixelogart Kişiye Özel İsimli Doğal Ahşap Yenidoğan Bebek Türkçe Anı Küpü Çocuk Anne,pixelogart,Pixelogart,187.33,196.44,-6.3,InStock,,,,,4.7,929,18,318,"[""Son 10 Günün En Düşük Fiyatı"",""Kargo Bedava"",""Son 10 günün en düşük fiyatı""]",14 saat 55 dakika içinde sipariş verirsen en geç yarın kargoda!,refreshed,0,https://www.trendyol.com/pixelogart/kisiye-ozel-isimli-dogal-ahsap-yenidogan-bebek-turkce-ani-kupu-cocuk-anne-p-860656615?boutiqueId=61&merchantId=977401
cocuk:genel-cocuk,144,144,9,25.3,7.6,4713220,565865,4713220:565865,Agarta Doğal Erkek Bebek/çocuklarına Özel Şampuan 400 ml,Agarta,AGARTA BİTKİSEL KOZMETİK,165,170,-2.9,InStock,,,,,4.6,626,2,,"[""Son 10 Günün En Düşük Fiyatı"",""Sepette %1 İndirim"",""Kargo Bedava"",""Son 10 günün en düşük fiyatı""]",1 saat 53 dakika içinde sipariş verirsen en geç bugün kargoda!,refreshed,0,https://www.trendyol.com/agarta/dogal-erkek-bebek-cocuklarina-ozel-sampuan-400-ml-p-4713220?boutiqueId=61&merchantId=565865
cocuk:genel-cocuk,161,161,8,46.6,3.4,639245193,1127325,639245193:1127325,"Circle Toys Su Oyun Matı , Tummy Time (TEST RAPORLU)",Circle Toys,Circle Toys,499.9,624.88,0,InStock,,,,,4.5,2111,0,484,"[""Sepette %20 İndirim"",""Kargo Bedava"",""Trendyol Plus'a Özel""]",1 saat 52 dakika içinde sipariş verirsen en geç bugün kargoda!,refreshed,0,https://www.trendyol.com/circle-toys/su-oyun-mati-tummy-time-test-raporlu-p-639245193?boutiqueId=61&merchantId=1127325
cocuk:genel-cocuk,86,86,7,42.4,27.6,1153362862,392,1153362862:392,ebebek Hello Baby HelloBaby Erkek Bebek Body Araba Baskılı Çıtçıtlı Bisiklet Yaka Atlet,ebebek Hello Baby,ebebek,96.29,160.49,0,InStock,,,,,4,1,0,2,"[""Sepette %40 İndirim"",""Kargo Bedava""]",Tahmini Teslim:,refreshed,0,https://www.trendyol.com/ebebek-hello-baby/hellobaby-erkek-bebek-body-araba-baskili-citcitli-bisiklet-yaka-atlet-p-1153362862?boutiqueId=61&merchantId=392
cocuk:genel-cocuk,99,99,7,23.2,6.8,951295135,110147,951295135:110147,Fenerbahçe Çubuklu Forma 25/26 Erkek İç Saha Forması SARI-LACİVERT,Fenerbahçe,Taraftar Store,2475,,2.5,InStock,,,,,4.8,,0,544,"[""Kargo Bedava"",""Peşin Fiyatına 3 Taksit"",""Son 10 Günün En Düşük Fiyatı""]",5 saat 54 dakika içinde sipariş verirsen en geç bugün kargoda!,refreshed,0,https://www.trendyol.com/fenerbahce/cubuklu-forma-25-26-erkek-ic-saha-formasi-sari-lacivert-p-951295135?boutiqueId=61&merchantId=110147
cocuk:genel-cocuk,7,7,5,92.8,53.8,1164531939,517848,1164531939:517848,FBZhome 72 Parça Manyetik Yapı Blokları - Çocuklar için Renkli 3 Boyutlu Karo Oyun Seti Oyuncak Yap-Boz,FBZhome,FBZHOME,1199.9,,0,InStock,Son 3 günde 500+ ürün satıldı!,3,500,166.7,4.7,204,19,65,"[""Kargo Bedava"",""Peşin Fiyatına 3 Taksit""]",2 saat 56 dakika içinde sipariş verirsen en geç bugün kargoda!,refreshed,0,https://www.trendyol.com/fbzhome/72-parca-manyetik-yapi-bloklari-cocuklar-icin-renkli-3-boyutlu-karo-oyun-seti-oyuncak-yap-boz-p-1164531939?boutiqueId=61&merchantId=517848
cocuk:genel-cocuk,28,28,5,52.9,12.1,803899053,1188755,803899053:1188755,ENCİVA İsimli Özel Doğal Bebek Tarak Ve Ahşap Anı Küpü Seti Bebek Hediyelik Bakım Fotoğraf Yeni Doğan,ENCİVA,ENCİVAN,349.95,,4.9,InStock,,,,,4,4127,18,25687,"[""Kargo Bedava"",""Trendyol Plus'a Özel""]",Tahmini Teslim:,refreshed,0,https://www.trendyol.com/enciva/isimli-ozel-dogal-bebek-tarak-ve-ahsap-ani-kupu-seti-bebek-hediyelik-bakim-fotograf-yeni-dogan-p-803899053?boutiqueId=61&merchantId=1188755
cocuk:genel-cocuk,55,55,4,8.6,21.4,1088677164,982060,1088677164:982060,H&M Muflon Ceket,H&M,H&M,479.99,,0,InStock,,,,,4.6,11,2,2,"[""Kargo Bedava""]",Tahmini Teslim:,refreshed,0,https://www.trendyol.com/h-m/muflon-ceket-p-1088677164?boutiqueId=61&merchantId=982060
cocuk:genel-cocuk,64,64,4,32.8,1.6,790178927,126620,790178927:126620,yükselen zeka İlk Magnet Puzzle Bebek (12-36 Ay),yükselen zeka,YÜKSELEN ZEKA,228.67,239.1,0,InStock,,,,,4.7,3550,1,241,"[""Son 10 Günün En Düşük Fiyatı"",""Kargo Bedava"",""Son 10 günün en düşük fiyatı""]",Tahmini Teslim:,refreshed,0,https://www.trendyol.com/yukselen-zeka/ilk-magnet-puzzle-bebek-12-36-ay-p-790178927?boutiqueId=61&merchantId=126620
cocuk:genel-cocuk,109,109,4,38,12,972632523,1127325,972632523:1127325,Circle Toys UFO Eğitici Duyusal Aktivite Oyuncağı - 1-3 Yaş Yürümeye Başlayan Çocuklar Için Montessori Seti,Circle Toys,Circle Toys,599.9,749.87,0,InStock,,,,,4.6,178,0,23,"[""Sepette %20 İndirim"",""Kargo Bedava"",""Trendyol Plus'a Özel""]",1 saat 54 dakika içinde sipariş verirsen en geç bugün kargoda!,refreshed,0,https://www.trendyol.com/circle-toys/ufo-egitici-duyusal-aktivite-oyuncagi-1-3-yas-yurumeye-baslayan-cocuklar-icin-montessori-seti-p-972632523?boutiqueId=61&merchantId=1127325
cocuk:genel-cocuk,21,21,3,60.1,37,1146152778,104936,1146152778:104936,Dark Seer DS Speedy Beyaz Mor Tekerlekli Işıklı Paten Çocuk Ayakkabı Sneaker,Dark Seer,Dark Seer,1799.9,,9.8,InStock,Son 3 günde 250+ ürün satıldı!,3,250,83.3,4.4,,0,90,"[""Kargo Bedava"",""Peşin Fiyatına 3 Taksit""]",Tahmini Teslim:,refreshed,0,https://www.trendyol.com/dark-seer/ds-speedy-beyaz-mor-tekerlekli-isikli-paten-cocuk-ayakkabi-sneaker-p-1146152778?boutiqueId=61&merchantId=104936
cocuk:genel-cocuk,11,11,2,93.9,43.8,894860281,126620,894860281:126620,yükselen zeka İlk Pofidik Magnet Puzzle - Çiftlik Hayvanları,yükselen zeka,YÜKSELEN ZEKA,268.42,271.13,0,InStock,Son 3 günde 500+ ürün satıldı!,3,500,166.7,4.7,2070,6,114,"[""Son 10 Günün En Düşük Fiyatı"",""Sepette %2 İndirim"",""Kargo Bedava"",""Son 10 günün en düşük fiyatı""]",Tahmini Teslim:,refreshed,0,https://www.trendyol.com/yukselen-zeka/ilk-pofidik-magnet-puzzle-ciftlik-hayvanlari-p-894860281?boutiqueId=61&merchantId=126620
cocuk:genel-cocuk,8,8,2,131.2,47.9,875717599,1047741,875717599:1047741,Magly Manyetik Yapı Blokları – Çocuklar Için Renkli 3 Boyutlu 36 Parça Manyetik Karo Oyun Seti,Magly,Magly,1004.25,1545,0,InStock,Son 3 günde 500+ ürün satıldı!,3,500,166.7,4.7,968,3,264,"[""Sepette %35 İndirim"",""Kargo Bedava"",""Peşin Fiyatına 3 Taksit"",""Son 10 Günün En Düşük Fiyatı""]",14 saat 56 dakika içinde sipariş verirsen en geç yarın kargoda!,refreshed,0,https://www.trendyol.com/magly/manyetik-yapi-bloklari-cocuklar-icin-renkli-3-boyutlu-36-parca-manyetik-karo-oyun-seti-p-875717599?boutiqueId=61&merchantId=1047741
cocuk:genel-cocuk,34,34,2,34.5,15.5,860347310,931256,860347310:931256,tutobaby Montessori 6'sı 1 arada Eğitici ve Öğretici Duyusal Gelişim Oyuncağı,tutobaby,TuTobaby,349.99,,0,InStock,,,,,4.6,640,3,58,"[""Kargo Bedava""]",4 saat 55 dakika içinde sipariş verirsen en geç bugün kargoda!,refreshed,0,https://www.trendyol.com/tutobaby/montessori-6-si-1-arada-egitici-ve-ogretici-duyusal-gelisim-oyuncagi-p-860347310?boutiqueId=61&merchantId=931256
cocuk:genel-cocuk,36,36,2,25.8,19.2,1103532328,137544,1103532328:137544,Kitchen Beauty Çocuklar İçin Silinebilir Çizim Defteri 6 Adet Kalem Hediyeli - Bebekler İçin Aktivite Oyuncak Seti,Kitchen Beauty,Eymen Ticaret,199.99,,0,InStock,,,,,4.1,165,2,63,"[""Kargo Bedava""]",3 saat 55 dakika içinde sipariş verirsen en geç bugün kargoda!,refreshed,0,https://www.trendyol.com/kitchen-beauty/cocuklar-icin-silinebilir-cizim-defteri-6-adet-kalem-hediyeli-bebekler-icin-aktivite-oyuncak-seti-p-1103532328?boutiqueId=61&merchantId=137544
cocuk:genel-cocuk,6,6,2,129.9,54.3,1124966835,1047741,1124966835:1047741,Magly Soft Bricks Yumuşak Yapı Blokları - Çocuklar İçin Renkli Esnek 42 Parça Yapı Blok Seti,Magly,Magly,614.25,945,0,InStock,Son 3 günde 500+ ürün satıldı!,3,500,166.7,4.8,206,1,19,"[""Sepette %35 İndirim"",""Kargo Bedava""]",14 saat 56 dakika içinde sipariş verirsen en geç yarın kargoda!,refreshed,0,https://www.trendyol.com/magly/soft-bricks-yumusak-yapi-bloklari-cocuklar-icin-renkli-esnek-42-parca-yapi-blok-seti-p-1124966835?boutiqueId=61&merchantId=1047741
cocuk:genel-cocuk,18,18,2,95.5,39.1,1134330771,357212,1134330771:357212,Go Toys Go Magnetic Series 26 Parça Yapı Tasarım Eklentisi - Mıknatıslı Manyetik Bloklar,Go Toys,Shopist,696.5,995,0,InStock,Son 3 günde 250+ ürün satıldı!,3,250,83.3,4.1,144,1,30,"[""Sepette %30 İndirim"",""Kargo Bedava""]",14 saat 56 dakika içinde sipariş verirsen en geç yarın kargoda!,refreshed,0,https://www.trendyol.com/go-toys/go-magnetic-series-26-parca-yapi-tasarim-eklentisi-miknatisli-manyetik-bloklar-p-1134330771?boutiqueId=61&merchantId=357212
