rank_scope,rank_scope_position,bestseller_rank,rank_delta,trend_score,niche_score,product_id,merchant_id,offer_key,title,brand,seller_name,price,original_price,price_delta_percent,stock_status,sales_signal,sales_signal_days,sales_signal_min,sales_signal_daily_min,rating,review_count,review_delta,question_count,campaigns,delivery_summary,detail_status,detail_age_days,url
genel-cok-satanlar:populer-urunler,9,9,,88,58.7,1166116438,,1166116438:unknown,enta endüstriyel vantilatör taahhüt san. ve tic. Güneş Gözlüğü ve Numaralı Kahverengi Silikon Gözlük Koruyucu Kılıf,enta endüstriyel vantilatör taahhüt san. ve tic.,ENTAWOOD,47.49,49.99,0,InStock,3 günde 500+ ürün satıldı!,3,500,166.7,4.7,37,3,14,"[""Trendyol Plus'a Özel"",""Sepette %1 İndirim"",""Kargo Bedava""]",12 saat 56 dakika içinde sipariş verirsen en geç yarın kargoda!,refreshed,0,https://www.trendyol.com/enta-endustriyel-vantilator-taahhut-san-ve-tic/gunes-gozlugu-ve-numarali-kahverengi-silikon-gozluk-koruyucu-kilif-p-1166116438
genel-cok-satanlar:populer-urunler,7,7,0,88.6,58.1,986199901,,986199901:unknown,Design 4N Tel Toka 50 Adet,Design 4N,Baykuş Kıratsiye,22,,-12,InStock,3 günde 500+ ürün satıldı!,3,500,166.7,3.8,59,6,24,"[""Kargo Bedava""]",12 saat 56 dakika içinde sipariş verirsen en geç yarın kargoda!,refreshed,0,https://www.trendyol.com/design-4n/tel-toka-50-adet-p-986199901
genel-cok-satanlar:hobi,6,56,-1,91.8,57.4,1136135354,,1136135354:unknown,BERHAT 2 Metre Peri Led Dekoratif Sarı Renk Mini Güç Kutulu (piller dahildir),BERHAT,,34.55,,0,InStock,3 günde 500+ ürün satıldı!,3,500,166.7,4.3,85,0,,"[""Kargo Bedava""]",Tahmini Teslim:,refreshed,0,https://www.trendyol.com/berhat/2-metre-peri-led-dekoratif-sari-renk-mini-guc-kutulu-piller-dahildir-p-1136135354
genel-cok-satanlar:aksesuar,1,11,0,104.7,56.9,1106980689,,1106980689:unknown,C&E Design Ultra Esnek Kopmaz Siyah + Şeffaf Saç Örgü Lastiği 100 Adet,C&E Design Ultra,H&E Design,10.16,,-8.6,InStock,3 günde 500+ ürün satıldı!,3,500,166.7,4.2,,0,10,[],2 saat 55 dakika içinde sipariş verirsen en geç bugün kargoda!,refreshed,0,https://www.trendyol.com/c-e-design/ultra-esnek-kopmaz-siyah-seffaf-sac-orgu-lastigi-100-adet-p-1106980689
genel-cok-satanlar:kirtasiye-ofis,10,110,,82.8,56.3,1090710248,,1090710248:unknown,Pensan Tekli TÜKENMEZ KALEM BÜRO 1.0 2270 MAVİ,Pensan,Baykuş Kıratsiye,3.2,,,InStock,3 günde 500+ ürün satıldı!,3,500,166.7,4.1,,,7,"[""Sepette %34 İndirim"",""Kargo Bedava""]",12 saat 53 dakika içinde sipariş verirsen en geç yarın kargoda!,refreshed,0,https://www.trendyol.com/pensan/tekli-tukenmez-kalem-buro-1-0-2270-mavi-p-1090710248
genel-cok-satanlar:hobi,5,55,1,131.9,54.8,1124966835,,1124966835:unknown,Magly Soft Bricks Yumuşak Yapı Blokları - Çocuklar İçin Renkli Esnek 42 Parça Yapı Blok Seti,Magly,Magly,614.25,945,0,InStock,3 günde 500+ ürün satıldı!,3,500,166.7,4.8,207,2,19,"[""Sepette %35 İndirim"",""Kargo Bedava""]",12 saat 54 dakika içinde sipariş verirsen en geç yarın kargoda!,refreshed,0,https://www.trendyol.com/magly/soft-bricks-yumusak-yapi-bloklari-cocuklar-icin-renkli-esnek-42-parca-yapi-blok-seti-p-1124966835
genel-cok-satanlar:kirtasiye-ofis,7,107,-2,93.8,54.8,978869937,,978869937:unknown,TELASTAR Paça Telası -çift Taraflı Yapışkan Tela 10 Mt - Eni 2cm Ütüyle Yapışan (KAĞITLI),TELASTAR,TELASTAR,48.98,49.98,0,InStock,3 günde 500+ ürün satıldı!,3,500,166.7,4.4,153,0,73,"[""Sepette %2 İndirim"",""Kargo Bedava""]",53 dakika 27 saniye içinde sipariş verirsen en geç bugün kargoda!,refreshed,0,https://www.trendyol.com/telastar/paca-telasi-cift-tarafli-yapiskan-tela-10-mt-eni-2cm-utuyle-yapisan-kagitli-p-978869937
genel-cok-satanlar:anne-bebek-cocuk,7,165,0,92.8,53.8,1164531939,,1164531939:unknown,FBZhome 72 Parça Manyetik Yapı Blokları - Çocuklar için Renkli 3 Boyutlu Karo Oyun Seti Oyuncak Yap-Boz,FBZhome,,1199.9,,-7.7,InStock,3 günde 500+ ürün satıldı!,3,500,166.7,4.7,205,28,,"[""Kargo Bedava""]",Tahmini Teslim:,refreshed,0,https://www.trendyol.com/fbzhome/72-parca-manyetik-yapi-bloklari-cocuklar-icin-renkli-3-boyutlu-karo-oyun-seti-oyuncak-yap-boz-p-1164531939
genel-cok-satanlar:aksesuar,10,20,-6,71.8,52.8,1173361488,,1173361488:unknown,blackcomb İnci Boncuklu Deniz Yıldızlı/Midyeli Saç Süsü Saç İpi,blackcomb,Zerina Saç Aksesuar,74.99,,0,InStock,3 günde 250+ ürün satıldı!,3,250,83.3,4.3,8,0,10,"[""Sepette %1 İndirim"",""Kargo Bedava""]",12 saat 55 dakika içinde sipariş verirsen en geç yarın kargoda!,refreshed,0,https://www.trendyol.com/blackcomb/inci-boncuklu-deniz-yildizli-midyeli-sac-susu-sac-ipi-p-1173361488
genel-cok-satanlar:kirtasiye-ofis,4,104,-1,101.9,52.3,95847832,,95847832:unknown,Pensan Büro 1.0 mm Tükenmez Kalem Seti 10 Adet,Pensan,ÜÇLER,34,,0,InStock,3 günde 500+ ürün satıldı!,3,500,166.7,4.5,497,2,70,"[""Kargo Bedava"",""Trendyol Plus'a Özel""]",12 saat 53 dakika içinde sipariş verirsen en geç yarın kargoda!,refreshed,0,https://www.trendyol.com/pensan/buro-1-0-mm-tukenmez-kalem-seti-10-adet-p-95847832
genel-cok-satanlar:hobi,7,57,-3,96.6,52.1,835526750,,835526750:unknown,Öz-bal Çift Taraflı Yapışkan Balon Yapıştırma Bandı Sticker Damla Modeli Ve Uçan Balon Aparatı Yapıştırıcı,Öz-bal,FortyFour Shop,48.99,49.99,0,InStock,3 günde 500+ ürün satıldı!,3,500,166.7,4.2,340,2,83,"[""Sepette %2 İndirim"",""Kargo Bedava""]",5 saat 54 dakika içinde sipariş verirsen en geç bugün kargoda!,refreshed,0,https://www.trendyol.com/oz-bal/cift-tarafli-yapiskan-balon-yapistirma-bandi-sticker-damla-modeli-ve-ucan-balon-aparati-yapistirici-p-835526750
genel-cok-satanlar:otomobil-motosiklet,10,140,-1,74.5,52.1,1166626657,,1166626657:unknown,SHHOBİ Pembe Kurdele Araba Klima Süsü - Pembe Fiyonk Torpido Süsü Torpido Aksesuar Klipsli 1 Adet,SHHOBİ,SHHOBİ LAB,32.33,32.99,0,InStock,3 günde 250+ ürün satıldı!,3,250,83.3,4.8,10,0,3,"[""Sepette %2 İndirim"",""Kargo Bedava""]",12 saat 52 dakika içinde sipariş verirsen en geç yarın kargoda!,refreshed,0,https://www.trendyol.com/shhobi/pembe-kurdele-araba-klima-susu-pembe-fiyonk-torpido-susu-torpido-aksesuar-klipsli-1-adet-p-1166626657
genel-cok-satanlar:kitap,8,48,,99.2,52,929928787,,929928787:unknown,Yargı Yayınları Yargı 2026 KPSS Lise Ortaöğretim Orijinal Çıkmış Sorular 2010-2024 Konu Konu Çözümlü Yargı Yayınları,Yargı Yayınları,YARGI YAYINEVİ,151.7,163.12,,InStock,3 günde 500+ ürün satıldı!,3,500,166.7,4.3,303,,240,"[""Sepette %7 İndirim"",""Kargo Bedava""]",54 dakika 57 saniye içinde sipariş verirsen en geç bugün kargoda!,refreshed,0,https://www.trendyol.com/yargi-yayinlari/yargi-2026-kpss-lise-ortaogretim-orijinal-cikmis-sorular-2010-2024-konu-konu-cozumlu-yargi-yayinlari-p-929928787
genel-cok-satanlar:kitap,10,50,-2,87.8,51.4,1127514598,,1127514598:unknown,Edu Kariyer Coğrafyanın Kodları 2026 KPSS Coğrafya 20'li Branş Deneme Tamamı Çözümlü,Edu Kariyer,Kr Akademi,169,,0,InStock,3 günde 500+ ürün satıldı!,3,500,166.7,4.8,269,3,43,"[""Kargo Bedava""]",Tahmini Teslim:,refreshed,0,https://www.trendyol.com/edu-kariyer/cografyanin-kodlari-2026-kpss-cografya-20-li-brans-deneme-tamami-cozumlu-p-1127514598
genel-cok-satanlar:spor-outdoor,5,115,-2,100.3,51.4,866334355,,866334355:unknown,Walke Double Çift Kişilik Şişme Yatak Seti (2 Yastık + Pompa Dahil) 191*137*22 CM 2200,Walke,WALKE,1003.62,,-13,InStock,3 günde 500+ ürün satıldı!,3,500,166.7,4.1,,0,118,"[""Kargo Bedava"",""Peşin Fiyatına 3 Taksit""]",Tahmini Teslim:,refreshed,0,https://www.trendyol.com/walke/double-cift-kisilik-sisme-yatak-seti-2-yastik-pompa-dahil-191-137-22-cm-2200-p-866334355
genel-cok-satanlar:kitap,9,49,1,93.8,50.9,955700379,,955700379:unknown,Marka Yayınları 2026 KPSS ÖNLİSANS Son 7 Sınav Arşiv Serisi TIPKI BASIM Fasikül Fasikül Çıkmış Sorular,Marka Yayınları,Marka Yayınları,121.06,124.96,0,InStock,3 günde 500+ ürün satıldı!,3,500,166.7,4.6,354,3,141,"[""Son 10 Günün En Düşük Fiyatı"",""Kargo Bedava"",""Son 10 günün en düşük fiyatı""]",12 saat 54 dakika içinde sipariş verirsen en geç yarın kargoda!,refreshed,0,https://www.trendyol.com/marka-yayinlari/2026-kpss-onlisans-son-7-sinav-arsiv-serisi-tipki-basim-fasikul-fasikul-cikmis-sorular-p-955700379
genel-cok-satanlar:spor-outdoor,2,112,0,108.4,50.8,2852286,,2852286:unknown,Cosfer Csf-5582 Kapı Barfiksi 62-100 Cm.,Cosfer,Cosfer,349,,0,InStock,3 günde 500+ ürün satıldı!,3,500,166.7,4.3,1007,3,697,"[""Kargo Bedava""]",12 saat 53 dakika içinde sipariş verirsen en geç yarın kargoda!,refreshed,0,https://www.trendyol.com/cosfer/csf-5582-kapi-barfiksi-62-100-cm-p-2852286
genel-cok-satanlar:populer-urunler,3,3,3,106.7,50.4,1052088874,,1052088874:unknown,Mira İpek Desenli Pamuk Soft Şal Cesur Serisi ps173,Mira İpek,MİRA İPEK,198.99,199.88,0,InStock,3 günde 500+ ürün satıldı!,3,500,166.7,4.4,,0,51,"[""Trendyol Plus'a Özel""]",3 saat 56 dakika içinde sipariş verirsen en geç bugün kargoda!,refreshed,0,https://www.trendyol.com/mira-ipek/desenli-pamuk-soft-sal-cesur-serisi-ps173-p-1052088874
genel-cok-satanlar:elektronik,8,98,1,105.7,50,967699784,,967699784:unknown,"Philips 3000 Serisi 7in1, Erkek Bakım Seti, Yüz/Saç/Vücut Tıraş Makinesi, Islak /Kuru Kullanım, MG3930/15",Philips,Kolaysepet,1499,1695.84,0,InStock,3 günde 500+ ürün satıldı!,3,500,166.7,4.4,530,4,337,"[""Son 10 Günün En Düşük Fiyatı"",""Kargo Bedava"",""Peşin Fiyatına 3 Taksit"",""Son 10 günün en düşük fiyatı""]",3 saat 53 dakika içinde sipariş verirsen en geç bugün kargoda!,refreshed,0,https://www.trendyol.com/philips/3000-serisi-7in1-erkek-bakim-seti-yuz-sac-vucut-tiras-makinesi-islak-kuru-kullanim-mg3930-15-p-967699784
genel-cok-satanlar:ayakkabi,2,62,0,109.3,49.9,824884209,,824884209:unknown,Genel Markalar Kadın Erkek Şeffaf Kaymaz Taban Deniz Plaj Ayakkabısı,Genel Markalar,SOLER TİCARET,175,,-2.2,InStock,3 günde 500+ ürün satıldı!,3,500,166.7,4.3,,0,151,"[""Kargo Bedava""]",12 saat 54 dakika içinde sipariş verirsen en geç yarın kargoda!,refreshed,0,https://www.trendyol.com/genel-markalar/kadin-erkek-seffaf-kaymaz-taban-deniz-plaj-ayakkabisi-p-824884209
genel-cok-satanlar:populer-urunler,10,10,-1,89.7,49.5,887625564,,887625564:unknown,Monalisa Çocuk Renkli Ponpon Toka 10’Lu,Monalisa,Monalisa Toka,20.99,,0,InStock,3 günde 500+ ürün satıldı!,3,500,166.7,3.5,468,2,46,"[""Sepette %1 İndirim"",""Sepette %10 İndirim"",""185,21 TL Kupon"",""24,99 TL Kupon"",""Kargo Bedava"",""Son 10 Günün En Düşük Fiyatı"",""Trendyol Plus'a Özel""]",3 saat 55 dakika içinde sipariş verirsen en geç bugün kargoda!,refreshed,0,https://www.trendyol.com/monalisa/cocuk-renkli-ponpon-toka-10-lu-p-887625564
genel-cok-satanlar:populer-tamamlama,1,191,,97.7,49.4,1087260545,,1087260545:unknown,C&E Design Kadın 20 Adet Siyah Profesyonel Tel Toka Seti,C&E Design,H&E Design,12.07,,0,InStock,3 günde 250+ ürün satıldı!,3,250,83.3,4.6,86,1,13,"[""Sepette %10 İndirim"",""Kargo Bedava""]",2 saat 51 dakika içinde sipariş verirsen en geç bugün kargoda!,refreshed,0,https://www.trendyol.com/c-e-design/kadin-20-adet-siyah-profesyonel-tel-toka-seti-p-1087260545
genel-cok-satanlar:aksesuar,5,15,-3,132.9,49.1,1148383861,,1148383861:unknown,Wega Moda Kadın File Örgü Bandana Yazlık Delikli Triko Saç Bandanası Plaj Uyumlu,Wega Moda,Wega Moda,92.78,133.27,0,InStock,3 günde 500+ ürün satıldı!,3,500,166.7,4.6,,0,58,"[""Trendyol Plus'a Özel"",""Kargo Bedava""]",12 saat 55 dakika içinde sipariş verirsen en geç yarın kargoda!,refreshed,0,https://www.trendyol.com/wega-moda/kadin-file-orgu-bandana-yazlik-delikli-triko-sac-bandanasi-plaj-uyumlu-p-1148383861
genel-cok-satanlar:hobi,9,59,0,94.6,49.1,853207451,,853207451:unknown,Öz-bal 7'li Balon Standı Seti - Parti ve Doğum Günü İçin Masaüstü Balon Tutucu Kolay Kurulumlu Balon Standı,Öz-bal,FortyFour Shop,73.49,74.99,-2,InStock,3 günde 500+ ürün satıldı!,3,500,166.7,3.9,604,6,99,"[""Sepette %2 İndirim"",""Kargo Bedava""]",5 saat 54 dakika içinde sipariş verirsen en geç bugün kargoda!,refreshed,0,https://www.trendyol.com/oz-bal/7-li-balon-standi-seti-parti-ve-dogum-gunu-icin-masaustu-balon-tutucu-kolay-kurulumlu-balon-standi-p-853207451
genel-cok-satanlar:elektronik,9,99,-1,92.9,48.8,945604385,,945604385:unknown,Arfseb Yüz Kaş Bıyık Tüy Alıcı Epilasyon Aleti,Arfseb,HemenTıklaAl,191.39,,-1.7,InStock,3 günde 500+ ürün satıldı!,3,500,166.7,3.6,657,20,346,"[""Kargo Bedava""]",2 saat 53 dakika içinde sipariş verirsen en geç bugün kargoda!,refreshed,0,https://www.trendyol.com/arfseb/yuz-kas-biyik-tuy-alici-epilasyon-aleti-p-945604385
genel-cok-satanlar:populer-tamamlama,2,192,,96.2,48.4,1175536857,,1175536857:unknown,dedektiqo Otomatik Açılan Katlanabilir Yuvarlak Kore El Yelpazesi | Çantalı Mini Taşınabilir Desenli Yelpaze | Hafif ve Pratik,dedektiqo,Dedektiqo,33.75,,,InStock,3 günde 250+ ürün satıldı!,3,250,83.3,4.7,99,,21,"[""Kargo Bedava""]",1 saat 51 dakika içinde sipariş verirsen en geç bugün kargoda!,refreshed,0,https://www.trendyol.com/dedektiqo/otomatik-acilan-katlanabilir-yuvarlak-kore-el-yelpazesi-cantali-mini-tasinabilir-desenli-yelpaze-hafif-ve-pratik-p-1175536857
genel-cok-satanlar:anne-bebek-cocuk,8,166,2,131.2,47.9,875717599,,875717599:unknown,Magly Manyetik Yapı Blokları – Çocuklar Için Renkli 3 Boyutlu 36 Parça Manyetik Karo Oyun Seti,Magly,Magly,1004.25,1545,0,InStock,3 günde 500+ ürün satıldı!,3,500,166.7,4.7,968,3,266,"[""Sepette %35 İndirim"",""Kargo Bedava"",""Peşin Fiyatına 3 Taksit"",""Son 10 Günün En Düşük Fiyatı""]",12 saat 51 dakika içinde sipariş verirsen en geç yarın kargoda!,refreshed,0,https://www.trendyol.com/magly/manyetik-yapi-bloklari-cocuklar-icin-renkli-3-boyutlu-36-parca-manyetik-karo-oyun-seti-p-875717599
genel-cok-satanlar:kirtasiye-ofis,3,103,3,128.4,47.8,801844028,,801844028:unknown,TOUCH SKETC 60'lı Çift Uçlu Profesyonel Marker Kalem Çanta,TOUCH SKETC,,410,510,0,InStock,3 günde 500+ ürün satıldı!,3,500,166.7,4.7,2055,7,555,"[""Kargo Bedava"",""50 TL Kupon"",""549,99 TL Kupon"",""759,99 TL Kupon"",""594,50 TL Kupon"",""Trendyol Plus'a Özel""]",12 saat 53 dakika içinde sipariş verirsen en geç yarın kargoda!,refreshed,0,https://www.trendyol.com/touch-sketc/60-li-cift-uclu-profesyonel-marker-kalem-canta-p-801844028
genel-cok-satanlar:spor-outdoor,9,119,0,93.9,47.8,377207985,,377207985:unknown,Ksmart pet rock 1 Çift Led Işıklı Hareket Sensörlü Mavi Işıklı Bisiklet Araba Motor Sibop Kapağı Lambası,Ksmart,Rüya Gezegeni,34.25,,-0.4,InStock,3 günde 500+ ürün satıldı!,3,500,166.7,3.3,876,-3,903,"[""Kargo Bedava"",""Son 10 Günün En Düşük Fiyatı""]",12 saat 53 dakika içinde sipariş verirsen en geç yarın kargoda!,refreshed,0,https://www.trendyol.com/ksmart/pet-rock-1-cift-led-isikli-hareket-sensorlu-mavi-isikli-bisiklet-araba-motor-sibop-kapagi-lambasi-p-377207985
genel-cok-satanlar:kirtasiye-ofis,5,105,-1,105.6,47.1,3968329,,3968329:unknown,Fatih Tam Boy Kuru Boya 36 Renk ( Kırtasiye),Fatih,Art Kırtasiye,195,197,-1,InStock,3 günde 500+ ürün satıldı!,3,500,166.7,4.6,1925,5,159,"[""Son 10 Günün En Düşük Fiyatı"",""Kargo Bedava"",""Son 10 günün en düşük fiyatı"",""Trendyol Plus'a Özel""]",53 dakika 29 saniye içinde sipariş verirsen en geç bugün kargoda!,refreshed,0,https://www.trendyol.com/fatih/tam-boy-kuru-boya-36-renk-kirtasiye-p-3968329
genel-cok-satanlar:populer-urunler,4,4,-2,107.2,47,840397483,,840397483:unknown,Monalisa Kadın Büyük Boy Siyah Fiyonk Toka (11Cm),Monalisa,Monalisa Toka,19.99,,0,InStock,3 günde 500+ ürün satıldı!,3,500,166.7,3.8,2283,3,188,"[""Sepette %10 İndirim"",""63,94 TL Kupon"",""Kargo Bedava""]",3 saat 56 dakika içinde sipariş verirsen en geç bugün kargoda!,refreshed,0,https://www.trendyol.com/monalisa/kadin-buyuk-boy-siyah-fiyonk-toka-11cm-p-840397483
genel-cok-satanlar:ayakkabi,5,65,-1,90.1,47,1164644188,,1164644188:unknown,Modafırsat GARANTİLİ Deniz Ayakkabısı Kadın Erkek Şeffaf Kaymaz Taban Plaj Havuz Sandaleti,Modafırsat,Modafırsat,199.9,,0,InStock,3 günde 250+ ürün satıldı!,3,250,83.3,3.9,,0,7,"[""Kargo Bedava""]",1 saat 54 dakika içinde sipariş verirsen en geç bugün kargoda!,refreshed,0,https://www.trendyol.com/modafirsat/garantili-deniz-ayakkabisi-kadin-erkek-seffaf-kaymaz-taban-plaj-havuz-sandaleti-p-1164644188
genel-cok-satanlar:hobi,10,60,-1,92.3,46.9,364902364,,364902364:unknown,"ZEYMERADE Bordo Sağdıç Kol Kurdele Bileklik Bant, Kına Gecesi Düğün Bride Bekarlığa Veda Söz, 1 Adet",ZEYMERADE,ZEYMERADE,16.64,,0,InStock,3 günde 500+ ürün satıldı!,3,500,166.7,4.7,,0,74,"[""Kargo Bedava""]",12 saat 54 dakika içinde sipariş verirsen en geç yarın kargoda!,refreshed,0,https://www.trendyol.com/zeymerade/bordo-sagdic-kol-kurdele-bileklik-bant-kina-gecesi-dugun-bride-bekarliga-veda-soz-1-adet-p-364902364
genel-cok-satanlar:populer-tamamlama,10,200,-4,77.8,46.8,1153977157,,1153977157:unknown,BUNUVER Dumpling Clicker Anahtarlık - Buhar Mantısı Stres Oyuncağı - Kawaii Dumpling Masaüstü Figür ( 1 ADET Sürpriz Renk ),BUNUVER,setra 3d studio,29.99,,-2.8,InStock,3 günde 250+ ürün satıldı!,3,250,83.3,4,50,4,68,"[""Kargo Bedava""]",Tahmini Teslim:,refreshed,0,https://www.trendyol.com/bunuver/dumpling-clicker-anahtarlik-buhar-mantisi-stres-oyuncagi-kawaii-dumpling-masaustu-figur-1-adet-surpriz-renk-p-1153977157
genel-cok-satanlar:kirtasiye-ofis,6,106,2,122.5,46.7,465681409,,465681409:unknown,ART PROFFESİONAL 36 Lı Çift Uçlu Fırça Ve 0.4 Mm Fine Uçlu Marker Kalem Seti Cüzdanlık Kalem Seti Pro,ART PROFFESİONAL,TOUCH SKETC,400,500,0,InStock,3 günde 500+ ürün satıldı!,3,500,166.7,4.7,1873,0,,"[""Kargo Bedava""]",Tahmini Teslim:,refreshed,0,https://www.trendyol.com/art-proffesional/36-li-cift-uclu-firca-ve-0-4-mm-fine-uclu-marker-kalem-seti-cuzdanlik-kalem-seti-pro-p-465681409
genel-cok-satanlar:populer-urunler,5,5,-1,120.2,46.5,844890369,,844890369:unknown,Remsa Mayo Remsa Bağlamalı Bucket Şapka RŞBUC-01 Siyah,Remsa Mayo,Remsa Mayo,410.1,482.47,-7.6,InStock,3 günde 500+ ürün satıldı!,3,500,166.7,4.3,,0,146,"[""Trendyol Plus'a Özel"",""Sepette %15 İndirim"",""Sepette %10 İndirim"",""Kargo Bedava""]",3 saat 56 dakika içinde sipariş verirsen en geç bugün kargoda!,refreshed,0,https://www.trendyol.com/remsa-mayo/remsa-baglamali-bucket-sapka-rsbuc-01-siyah-p-844890369
genel-cok-satanlar:spor-outdoor,7,117,0,120.6,46,855943323,,855943323:unknown,Cosfer Güçlü 2 Hp Yürüyüş Ve Koşu Bandı Katlanabilen 130 Kilo Taşıma Kapasiteli 1-12 Km Hız Kumandalı,Cosfer,HmiSpor,5349.6,6687,0,InStock,3 günde 500+ ürün satıldı!,3,500,166.7,4.5,1943,10,2611,"[""Sepette %20 İndirim"",""Kargo Bedava"",""Peşin Fiyatına 3 Taksit""]",12 saat 53 dakika içinde sipariş verirsen en geç yarın kargoda!,refreshed,0,https://www.trendyol.com/cosfer/guclu-2-hp-yuruyus-ve-kosu-bandi-katlanabilen-130-kilo-tasima-kapasiteli-1-12-km-hiz-kumandali-p-855943323
genel-cok-satanlar:anne-bebek-cocuk,10,168,-1,123.3,45.9,1010359257,,1010359257:unknown,Go Toys Go Magnetic Series 2 Adet Araba Eklentisi Manyetik Oyuncak - Mıknatıslı Manyetik Bloklar,Go Toys,Shopist,269.85,385.5,0,InStock,3 günde 500+ ürün satıldı!,3,500,166.7,4.3,1326,6,167,"[""Sepette %30 İndirim"",""Kargo Bedava""]",12 saat 51 dakika içinde sipariş verirsen en geç yarın kargoda!,refreshed,0,https://www.trendyol.com/go-toys/go-magnetic-series-2-adet-araba-eklentisi-manyetik-oyuncak-miknatisli-manyetik-bloklar-p-1010359257
genel-cok-satanlar:otomobil-motosiklet,6,136,4,108.4,45.2,971289078,,971289078:unknown,EVİMA Katlanabilir Oto Güneşlik Şemsiye 75x140 cm UV Korumalı Ön Cam Güneş Koruyucu,EVİMA,EVİMA,248.39,306.66,0,InStock,3 günde 250+ ürün satıldı!,3,250,83.3,4.4,141,6,132,"[""Trendyol Plus'a Özel"",""Kargo Bedava""]",2 saat 52 dakika içinde sipariş verirsen en geç bugün kargoda!,refreshed,0,https://www.trendyol.com/evima/katlanabilir-oto-guneslik-semsiye-75x140-cm-uv-korumali-on-cam-gunes-koruyucu-p-971289078
genel-cok-satanlar:aksesuar,6,16,1,90,44.5,1164180678,,1164180678:unknown,minebag Ayarlanabilir Düğüm Detay Askılı Kadın Çapraz Çanta Juno,minebag,Minebag,589.99,,10.7,InStock,3 günde 250+ ürün satıldı!,3,250,83.3,4.4,,0,40,[],Tahmini Teslim:,refreshed,0,https://www.trendyol.com/minebag/ayarlanabilir-dugum-detay-askili-kadin-capraz-canta-juno-p-1164180678
genel-cok-satanlar:ayakkabi,10,70,-2,80.4,44.2,1156460509,,1156460509:unknown,Beyond Kadın Kahverengi Triko Bantlı Tokalı Babet 1cm BYNDTRBA01,Beyond,Beyond,381.8,,0,InStock,3 günde 250+ ürün satıldı!,3,250,83.3,4.3,,0,13,"[""Kargo Bedava""]",Tahmini Teslim:,refreshed,0,https://www.trendyol.com/beyond/kadin-kahverengi-triko-bantli-tokali-babet-1cm-byndtrba01-p-1156460509
genel-cok-satanlar:ayakkabi,9,69,0,83.6,43.5,1164488759,,1164488759:unknown,SUNYOGA Kadın Kalın Taban EVA Terlik Yumuşak Hafif Günlük Ev Plaj Yazlık Balkon Terliği Desenli,SUNYOGA,SUNYOGA,199.9,,0,InStock,3 günde 250+ ürün satıldı!,3,250,83.3,4.4,,0,18,"[""Kargo Bedava""]",Tahmini Teslim:,refreshed,0,https://www.trendyol.com/sunyoga/kadin-kalin-taban-eva-terlik-yumusak-hafif-gunluk-ev-plaj-yazlik-balkon-terligi-desenli-p-1164488759
genel-cok-satanlar:ayakkabi,8,68,,86.3,43.3,1093665562,,1093665562:unknown,Tonny Black Unisex Bej Termo Taban Yanı Şeritli Bağcıklı Spor Ayakkabı,Tonny Black,Tonny Black,701.63,,,InStock,3 günde 250+ ürün satıldı!,3,250,83.3,3.7,,,20,"[""Kargo Bedava""]",1 saat 54 dakika içinde sipariş verirsen en geç bugün kargoda!,refreshed,0,https://www.trendyol.com/tonny-black/unisex-bej-termo-taban-yani-seritli-bagcikli-spor-ayakkabi-p-1093665562
genel-cok-satanlar:aksesuar,7,17,-4,89.1,43,1155469463,,1155469463:unknown,minebag Ayarlanabilir Düğüm Detay Askılı Kadın Çapraz Çanta Juno Kırmızı,minebag,Minebag,589.99,,8.5,InStock,3 günde 250+ ürün satıldı!,3,250,83.3,4.4,,0,53,[],Tahmini Teslim:,refreshed,0,https://www.trendyol.com/minebag/ayarlanabilir-dugum-detay-askili-kadin-capraz-canta-juno-kirmizi-p-1155469463
genel-cok-satanlar:populer-tamamlama,4,194,,98,42,992010777,,992010777:unknown,Mira İpek Degrade İki Renkli Yeşil Çağla Bambu Kraş Tok Duran Kadın Şal BK9,Mira İpek,MİRA İPEK,198.99,199.88,,InStock,3 günde 250+ ürün satıldı!,3,250,83.3,4.5,,,36,"[""Trendyol Plus'a Özel""]",3 saat 51 dakika içinde sipariş verirsen en geç bugün kargoda!,refreshed,0,https://www.trendyol.com/mira-ipek/degrade-iki-renkli-yesil-cagla-bambu-kras-tok-duran-kadin-sal-bk9-p-992010777
genel-cok-satanlar:populer-tamamlama,3,193,2,103.3,38.8,448380995,,448380995:unknown,Monalisa Kadın %100 Pamuk Siyah 10 ADET Lastik Toka Seti,Monalisa,Monalisa Toka,24.9,,0,InStock,3 günde 250+ ürün satıldı!,3,250,83.3,4.2,1380,0,75,"[""Sepette %10 İndirim"",""19,90 TL Kupon"",""Kargo Bedava"",""Trendyol Plus'a Özel""]",3 saat 51 dakika içinde sipariş verirsen en geç bugün kargoda!,refreshed,0,https://www.trendyol.com/monalisa/kadin-100-pamuk-siyah-10-adet-lastik-toka-seti-p-448380995
