bestseller_rank,rank_delta,trend_score,niche_score,product_id,title,brand,seller_name,price,original_price,price_delta_percent,stock_status,sales_signal,rating,review_count,review_delta,question_count,campaigns,delivery_summary,detail_status,detail_age_days,url
186,-94,18.1,11.9,1139242439,PAKİTO Manyetik 72 Parça Yapı Blokları Original -Mıknatıslı Manyetik Bloklar,PAKİTO,LUMO STORE,1615.23,,-53.8,InStock,,4.6,182,5,49,"[""Kargo Bedava"",""Peşin Fiyatına 3 Taksit""]",4 saat 52 dakika içinde sipariş verirsen en geç bugün kargoda!,refreshed,0,https://www.trendyol.com/pakito/manyetik-72-parca-yapi-bloklari-original-miknatisli-manyetik-bloklar-p-1139242439?boutiqueId=61&merchantId=1230100
155,-30,15,15,43304618,Genel Markalar Havuz Ve Deniz Makarnası,Genel Markalar,jetlegelsin,74.99,,-36.3,InStock,,4.3,75,0,65,"[""Sepette %1 İndirim"",""Kargo Bedava""]",5 saat 53 dakika içinde sipariş verirsen en geç bugün kargoda!,refreshed,0,https://www.trendyol.com/genel-markalar/havuz-ve-deniz-makarnasi-p-43304618?boutiqueId=61&merchantId=397045
65,-18,14.3,15.7,1149737010,PAKİTO Minecraft Manyetik Küp Bloklar 108 Parça Temalı Yapı Seti 3 Boyutlu Renkli Mıknatıslı | Eğitici Zeka Geliştirici Oyuncak,PAKİTO,LUMO STORE,1320.5,,-34,InStock,,4.3,60,1,19,"[""Kargo Bedava"",""Peşin Fiyatına 3 Taksit""]",4 saat 55 dakika içinde sipariş verirsen en geç bugün kargoda!,refreshed,0,https://www.trendyol.com/pakito/minecraft-manyetik-kup-bloklar-108-parca-temali-yapi-seti-3-boyutlu-renkli-miknatisli-egitici-zeka-gelistirici-oyuncak-p-1149737010?boutiqueId=61&merchantId=1230100
75,2,16.6,13.4,866352630,KİNKU Oyuncak Polis Arabası Pilli Çarptıkça Yön Değiştiren Işıklı Sesli Polis Arabası,KİNKU,KİNKU,198,,-33.8,InStock,,4.3,117,1,36,"[""Kargo Bedava""]",5 saat 55 dakika içinde sipariş verirsen en geç bugün kargoda!,refreshed,0,https://www.trendyol.com/kinku/oyuncak-polis-arabasi-pilli-carptikca-yon-degistiren-isikli-sesli-polis-arabasi-p-866352630?boutiqueId=61&merchantId=752303
42,-16,27,7,691009501,Pufu Toys Zürafa Peluş Oyuncak (1 METRE) Yastık,Pufu Toys,PufuToys,614.64,,-19.1,InStock,,4.8,2364,0,,"[""Kargo Bedava"",""Trendyol Plus'a Özel""]",3 saat 56 dakika içinde sipariş verirsen en geç bugün kargoda!,refreshed,0,https://www.trendyol.com/pufu-toys/zurafa-pelus-oyuncak-1-metre-yastik-p-691009501?boutiqueId=61&merchantId=819535
3,71,128.9,33.6,1133862156,Magly Magnetic Cars Manyetik Araç Oyun Seti - Manyetik Yapı Blokları Araba Eklentisi,Magly,Magly,354.25,545,-18.7,InStock,"Son 3 günde 1,5B+ ürün satıldı!",4.8,309,-1,27,"[""Sepette %35 İndirim"",""Kargo Bedava""]",14 saat 57 dakika içinde sipariş verirsen en geç yarın kargoda!,refreshed,0,https://www.trendyol.com/magly/magnetic-cars-manyetik-arac-oyun-seti-manyetik-yapi-bloklari-araba-eklentisi-p-1133862156?boutiqueId=61&merchantId=1047741
13,127,107.5,30,1124966835,Magly Soft Bricks Yumuşak Yapı Blokları - Çocuklar İçin Renkli Esnek 42 Parça Yapı Blok Seti,Magly,Magly,614.25,945,-18.7,InStock,Son 3 günde 500+ ürün satıldı!,4.9,205,1,17,"[""Sepette %35 İndirim"",""Kargo Bedava""]",14 saat 56 dakika içinde sipariş verirsen en geç yarın kargoda!,refreshed,0,https://www.trendyol.com/magly/soft-bricks-yumusak-yapi-bloklari-cocuklar-icin-renkli-esnek-42-parca-yapi-blok-seti-p-1124966835?boutiqueId=61&merchantId=1047741
20,-11,56.4,30.6,1142311061,ADİL OYUNCAK 72 Parça Manyetik Yapı Blokları | Montessori Eğitici Oyuncak | 3D Mıknatıslı Blok Seti,ADİL OYUNCAK,KÜRE EKSPRES,1341.62,1369,-17.2,InStock,Son 3 günde 250+ ürün satıldı!,3.9,63,6,30,"[""Sepette %2 İndirim"",""26 TL Kupon"",""Kargo Bedava"",""Peşin Fiyatına 3 Taksit""]",14 saat 56 dakika içinde sipariş verirsen en geç yarın kargoda!,refreshed,0,https://www.trendyol.com/adil-oyuncak/72-parca-manyetik-yapi-bloklari-montessori-egitici-oyuncak-3d-miknatisli-blok-seti-p-1142311061?boutiqueId=61&merchantId=1048417
172,-34,29.1,10.9,993610751,Brother Toys Yürüyen Yengeç Oyuncak İpli Işıklı Müzikli Emeklemeye ve Yürümeye Yardımcı Pilli,Brother Toys,BROTHERTOYS,359.12,399.02,-16.5,InStock,,3.8,244,2,39,"[""Kargo Bedava""]",4 saat 52 dakika içinde sipariş verirsen en geç bugün kargoda!,refreshed,0,https://www.trendyol.com/brother-toys/yuruyen-yengec-oyuncak-ipli-isikli-muzikli-emeklemeye-ve-yurumeye-yardimci-pilli-p-993610751?boutiqueId=61&merchantId=190370
44,-14,29.2,13.8,839813628,Brother Toys Işıklı Stres Giderici Popit Oyun Konsolu Pop It Oyuncak Ördek Sarı Kaplan Transformers,Brother Toys,,339.76,377.51,-15,InStock,,4.2,252,1,,[],,refreshed,0,https://www.trendyol.com/brother-toys/isikli-stres-giderici-popit-oyun-konsolu-pop-it-oyuncak-ordek-sari-kaplan-transformers-p-839813628?boutiqueId=61&merchantId=190370
